category_name,dis_price,discount_pct,ori_price,ranking,sub_category_name,title
화장품/헤어,13900,66,41700,85,바디클렌져/바디로션,[과일나라]허브테라피 바디워시 1500ml 1+1 / 총 3000ml 대용량
화장품/헤어,38900,0,38900,86,바디클렌져/바디로션,[알뜨랑]알뜨랑 화이트 130gx80개 대용량 업소용 세수비누
화장품/헤어,15900,66,47700,87,바디클렌져/바디로션,[도브]화이트 바 100g 12개+LBP본품증정
화장품/헤어,22900,32,33900,88,바디클렌져/바디로션,[아비노]스킨릴리프 바디로션 354ml  2개
화장품/헤어,26400,12,30000,89,바디클렌져/바디로션,[질경이]여성청결제  퓨어 젤 200mlX2개+(증정)페미닌 티슈X2개
화장품/헤어,7740,3,8000,90,바디클렌져/바디로션,{니플밴드}/니플패치/유두가리개/젖꼭지/니플/유두
화장품/헤어,23700,0,23700,91,바디클렌져/바디로션,[온더바디]퓨어시카 티트리 유칼립투스 바디워시 1000ml 4개
화장품/헤어,17500,0,17500,92,바디클렌져/바디로션,[온더바디]퓨어시카쉐어 화이트머스크 바디워시 1000ml 2개
화장품/헤어,17500,29,24900,93,바디클렌져/바디로션,[해피바스]해피바스 스마일 바디워시 웰니스 유자라임 900g x4개
화장품/헤어,11670,1,11900,94,바디클렌져/바디로션,[식물나라]세안비누 라벤더 5개+히노끼 5개+캐모마일 5개 15개
화장품/헤어,19210,0,19400,74,보습제품,(2 + 1) 이프너리 올케어 풋파일
화장품/헤어,69900,0,69900,75,보습제품,[ahc][최다 최신상 124매 1일 1팩] AHC 순면 마스크팩
화장품/헤어,9900,0,9900,76,보습제품,[퓨어덤]1일1팩/짐승용량 콜라겐마스크팩 50매+아이패치30매
화장품/헤어,43200,40,72000,77,보습제품,[닥터자르트]시카페어 카밍 세럼 마스크팩  15매 /ZDS0421K1/
화장품/헤어,21800,0,21800,78,보습제품,[미팩토리]3단 흑돼지코팩 3개입 1+1/ 인생코팩 피가르즘
화장품/헤어,19900,0,20000,79,보습제품,미팩토리 3단 돼지코팩 10매/블랙헤드/모공팩
화장품/헤어,10900,0,10900,80,보습제품,[바세린]바세린 핸드크림 대용량 핸드로션 500mlX2개
화장품/헤어,28000,0,28000,81,보습제품,[토소웅]백금모공수축팩/넓은모공/블랙헤드/각질/피지제거
여행,1890000,0,1890000,90,해외여행,모스타르+2대야경+스플릿  동유럽+발칸 7국 12일 OZ
여행,449000,0,449000,91,해외여행,가장 가까운 중국  칭다오 2박3일
여행,699000,0,699000,92,해외여행,시티투어버스포함/호텔UP  상해/항주/주가각+발마사지 4일
여행,9900,0,9900,93,해외여행,중국유심 4일 15일 LTE VPN없이 자동개통 인천공항 수령무료
여행,196090,0,196090,94,해외여행,[괌호텔]힐튼 괌 리조트 & 스파(Hilton Guam Resort & Spa)
여행,12900,0,12900,95,해외여행,일본유심말톡 도쿄 오사카 공항택배무료 무료로밍통화
여행,999000,0,999000,96,해외여행,오후출발베스트종합휴양리조트괌PIC5일
ALL,11900,66,35700,169,All,과탄산소다 특대용량 7kg  / 산소계 표백제
ALL,28560,5,30300,170,All,[하남쭈꾸미]쭈꾸미볶음 500g x 3팩(G)
ALL,71200,2,73400,171,All,로티캠프 육각 원터치텐트
ALL,12900,41,21900,172,All,(앨범 버전선택) 방탄소년단 (BTS) - 인기상품 화양연화 PERSONA MAP OF THE SOUL BE 등..
ALL,62550,70,208500,173,All,[헤지스]헤지스 남성 시즌오프 여름카라/린넨셔츠모음전/20+5%
ALL,21000,50,42000,174,All,[미샤]7월 미샤 브랜드 할인 기초 UP TO 50%
ALL,26000,69,85000,175,All,[쉬즈미스]쉬즈미스/리스트본사시즌오프+역시즌 최대 91% + 무배
ALL,10900,19,13500,176,All,[팔도]미니왕뚜껑 80g 8개 + 미니왕뚜껑우동 80g 8개
유아동/출산,5940,1,6000,65,임부복/용품,[마더스베이비]드라이쿨 손목보호대 _MB99RCA16
유아동/출산,17980,13,20900,66,임부복/용품,(PR)린넨사선7부팬츠 (2601947)
유아동/출산,20390,1,20800,67,임부복/용품,코튼 캉캉 원피스/임부복 만삭 롱 면100%봄 66~99 size
유아동/출산,21800,0,21800,68,임부복/용품,코튼플레어 원피스/임부복 만삭/루즈핏 봄여름:66~100
유아동/출산,5900,0,5900,69,임부복/용품,빅사이즈 여성 노라인 사각팬티 드로즈 네모속옷 5070
유아동/출산,12420,8,13500,70,임부복/용품,[궁중비책](현대Hmall)[궁중비책]수딩 센서티브 워시 200ml_GBKG2020/여성청결제
유아동/출산,17540,2,18000,71,임부복/용품,아토팜 매터니티 마사지오일 120ml+40ml 임산부오일
유아동/출산,89600,0,89600,69,장난감/완구,[레고]LEGO 닌자고 71754 워터 드래곤 (정품)
유아동/출산,25000,0,25000,70,장난감/완구,포켓몬카드 소드실드 백은의 랜스
유아동/출산,14000,0,14000,71,장난감/완구,[아모스]아이클레이 400g / 클레이점토 / 미술 점토놀이 찰흙
유아동/출산,19900,0,19900,72,장난감/완구,키즈 분수 놀이매트 유아 풀장 어린이날 선물 어린이
유아동/출산,2750,0,2750,73,장난감/완구,[동아]토루 라인클레이 일반/형광 선택 줄처럼 긴 클레이
유아동/출산,13590,1,13860,74,장난감/완구,[키즈맘아트]키즈맘아트 컬러 물감 패드 (택1) 미술용품 문구 학용
유아동/출산,1300,0,1300,75,장난감/완구,어몽어스 보석십자수/만들기재료 큐빅비즈 보석십자수
유아동/출산,38560,16,46000,65,출산/유아용품,조이매스 자석소마큐브  수준1 워크북
유아동/출산,132000,10,146700,66,출산/유아용품,02 저학년문고 21-40권 전20권세트/재정가도서
유아동/출산,19900,0,19900,67,출산/유아용품,[마이키즈]그린핑거 마이키즈 수분산뜻로션1000ml
유아동/출산,13500,50,27000,68,출산/유아용품,[비앤비]유연제(자스민) 1500ml(리필)3팩+800(세or유)1팩_V142
유아동/출산,29800,0,29800,69,출산/유아용품,[킨즈]킨즈 초소형 3D 베이비 유아 아동 마스크 공룡 200매 S
유아동/출산,22400,0,22400,70,출산/유아용품,뽀로로 모기퇴치기 모기퇴치밴드+목걸이/사은품/헤세드
유아동/출산,20400,56,46500,71,출산/유아용품,[닥터바이오]닥터바이오 로션 480ml아기 베이비 신생아 어린이보습
유아동/출산,42000,6,45000,72,출산/유아용품,[주니어김영사]공습국어 초등어휘 1 2 학년 어휘 기본심화 세트 (총6권)
유아동/출산,139850,10,155390,73,출산/유아용품,06 저학년문고 101-120권 전20권세트/재정가도서
유아동/출산,28490,10,32000,74,출산/유아용품,[비룡소]비룡소  만복이네 떡집 시리즈 1-3권 세트 (마더스 카페)
유아동/출산,321420,10,360000,75,출산/유아용품,대교소빅스  다 지식 그림백과 20권 세트 (질문탐구워크북 1권 포함)
유아동/출산,20900,0,20900,74,유아동가방/잡화 ,[프로월드컵]키즈 마이멜로디 3D입체형마스크 초소형 100매입
유아동/출산,14900,0,15000,75,유아동가방/잡화 ,[베스트웨이]타고노는 스마일터틀 튜브 BW 41041N 물놀이용품
유아동/출산,41300,0,41300,76,유아동가방/잡화 ,[비박]루키 15형 블루 유아동 캐리어 어린이 여행가방
유아동/출산,40500,0,40500,77,유아동가방/잡화 ,[나이키][나이키] 테크 힙팩 BA5751_010
유아동/출산,41650,15,49000,78,유아동가방/잡화 ,[캉골키즈](대구신세계)캔버스 미니백 NE 0003 바이올렛
유아동/출산,4900,0,4900,79,유아동가방/잡화 ,유아 머리핀 아기 똑딱핀 어린이 아동 머리끈 머리띠
유아동/출산,60290,3,62800,80,유아동가방/잡화 ,[밀로앤개비][밀로앤개비] [장마철혜택가] 아기/유아 우비(레인코트)+레인부츠 세트
유아동/출산,7900,0,7900,81,유아동가방/잡화 ,[MLB]아동 양말 로고 중목 5족
유아동/출산,5900,0,5900,82,유아동가방/잡화 ,국산 아동양말/신상 유아양말/중목/아기/남아/여아
유아동/출산,24900,0,24900,83,유아동가방/잡화 ,디즈니캐리어 여아 어린이 아기 아동 여행가방
유아동/출산,14900,0,14900,69,유아동신발 ,아동장화 리본 키즈 장화 레인부츠 유아 어린이 우비
유아동/출산,38000,0,38000,70,유아동신발 ,[나이키]나이키 아동운동화 모음전 스타러너/플렉스/선레이
유아동/출산,34000,0,34000,71,유아동신발 ,J.co 제이코 어린이/유아/아동 가슴장화 바지장화
유아동/출산,26100,10,29000,72,유아동신발 ,[크록스키즈]아동 크록스 크록밴드 미키 이사벨라 리나샌들 최저가
유아동/출산,24900,1,25400,73,유아동신발 ,월드컵 W키즈 운동화 초등학생 어린이 학생화 아동화
유아동/출산,31960,16,38500,74,유아동신발 ,[휠라키즈]휠라 트레이서 SD KD/3SM01260
유아동/출산,33950,17,41400,75,유아동신발 ,[아디다스]슈퍼스타 360 C FY2510 FY2511
유아동/출산,14900,0,14900,76,유아동신발 ,[페이퍼플레인키즈]PK5061 아동 아쿠아 운동화 샌들 신발 슈즈 키즈
유아동/출산,27240,12,31300,77,유아동신발 ,[아디다스키즈][아디다스키즈(아동)] (130mm-160mm) 유아 알타벤쳐 여름샌들/아쿠아슈즈 [FY8
유아동/출산,13900,0,14000,78,유아동신발 ,마카롱 장화 여아 유아 아동 아기 키즈장화 레인부츠
유아동/출산,11500,0,11500,79,유아동신발 ,[팬콧키즈]아동아쿠아슈즈/키즈워터슈즈/물놀이신발/흔한남매
유아동/출산,33120,20,41400,80,유아동신발 ,[프로스펙스]헐떡임 방지 벨크로 신고벗기 편한 슬립온
유아동/출산,26070,23,34300,69,유아동의류,[휠라키즈][휠라키즈] 역시즌특가/크레마 보아플리스4종택1/FK2PLC4101X
유아동/출산,39200,20,49000,70,유아동의류,[네파키즈][네파키즈]아리아 경량 구스 다운 자켓 KFF2012
유아동/출산,28670,18,35000,71,유아동의류,[오르시떼](신세계본점)오르시떼 여름 성인잠옷 기획 7종 택1
유아동/출산,34300,0,34300,72,유아동의류,[네파키즈](신세계타임스퀘어점패션관)[네파키즈]21SS 여름철 햇빛차단에 좋은 초경량 차양햇 정상가:49 000원
유아동/출산,27790,18,34300,73,유아동의류,[에뜨와](신세계본점)조쉬 덤블링JP(07N5 55082)
유아동/출산,16900,61,43900,74,유아동의류,[젤리스푼]여아원피스/아동복/여아의류/키즈/초등여아옷
유아동/출산,39900,37,64000,75,유아동의류,[공식수입정품] 스와들업 라이트 - 신생아속싸개 간절기속싸개
유아동/출산,14800,11,16800,76,유아동의류,더루비-여름신상/원피스/맨투맨/롱티셔츠/아동복
유아동/출산,15590,1,15900,88,홈플러스 베이비,[크리넥스]유한킴벌리_크리넥스수앤수물티슈 캡형 _70매x6입
유아동/출산,2700,0,2700,89,홈플러스 베이비,(2+1)매일유업_맘마밀안심이유식시금치와연근소고기9개월_100G
유아동/출산,2000,0,2000,90,홈플러스 베이비,(2+1)아이배냇_처음먹는순한카레_50G
유아동/출산,19900,0,19900,91,홈플러스 베이비,(1+1)밤보_밤보네이쳐밴드형5단계_27매
유아동/출산,4590,0,4590,92,홈플러스 베이비,(2+1)로지오가닉_아넬라사과 망고디저트_100Gx2입
유아동/출산,8900,0,8900,93,홈플러스 베이비,깨끗한나라_닥터비데화장실용물티슈캡_46매x4입
유아동/출산,5900,0,5900,94,홈플러스 베이비,CJENM_신비아파트물티슈_64매x4입
유아동/출산,25600,0,25600,62,신생아의류/잡화,[한스펌킨] 여름용 보낭형 쿨슬리핑조끼 여름수면조끼 유아실내복
유아동/출산,29000,69,96600,63,신생아의류/잡화,[타티네쇼콜라]GD해지데님자수프릴OP
유아동/출산,24900,17,30000,64,신생아의류/잡화,[블루독베이비]B.I반팔메쉬바디수트외 2종  40370-676-01-BON
유아동/출산,46510,27,64400,65,신생아의류/잡화,[밍크뮤](신세계경기점)(OR)플라워바디수트SET(31113-604-07)
유아동/출산,25000,69,83300,66,신생아의류/잡화,[타티네쇼콜라]GC슬럽자수상하복
유아동/출산,10900,0,10900,67,신생아의류/잡화,[아가방]디어베이비 여름 웬디 나시 상하(YELLOW)_02N35760787
유아동/출산,13900,69,45000,63,물티슈,꿈토리물티슈 엠보싱 도톰한 나비의꿈 캡형20팩 (60매)
유아동/출산,28380,1,28900,64,물티슈,[베베숲]베베숲 물티슈 트러스트 플러스(캡형) 80매x20개입
유아동/출산,21900,0,21900,65,물티슈,[브라운물티슈]신생아 아기물티슈 프리미엄 72매 캡형 10팩
유아동/출산,61410,11,69000,66,물티슈,[메디와이퍼]메디 무알콜 (손)소독티슈 24팩(1박스/80매/1팩) 살균
유아동/출산,15760,0,15900,67,물티슈,방그레 라이트 캡형 100매 20팩 물티슈 아기물티슈
유아동/출산,13500,66,40500,68,물티슈,오구오구 아기물티슈 퍼플 40gsm 캡형 100매 x 20팩
유아동/출산,33700,0,33700,69,물티슈,[베베숲]베베숲 프리미어 물티슈 엠보싱 캡 70매 20팩
화장품/헤어,45000,0,45000,82,화장소품,뷰티영 퍼레스 팔자 입가패치/ 퍼레스 패치
화장품/헤어,7900,0,7900,83,화장소품,시루콧토 나메라카 화장솜 코튼 82매x3팩
화장품/헤어,24000,20,30000,84,화장소품,[투쿨포스쿨]아트클래스 바이로댕 브러쉬 툴 박스 RENEWAL
화장품/헤어,34500,0,34500,85,화장소품,[타스]국산KF-AD 2D대형마스크 100매(비말차단용)
화장품/헤어,39690,19,49000,86,화장소품,[메이크업포에버](신세계강남점)파운데이션 브러쉬 미디엄
화장품/헤어,31390,0,31390,87,화장소품,[크리넥스]크리넥스 3겹 순수소프트30m 30롤 2팩(총60롤)
화장품/헤어,25500,15,30000,88,화장소품,[MAC][MAC] 231 스몰 쉐이더 브러시
화장품/헤어,40800,15,48000,89,화장소품,[MAC][MAC] 191 스퀘어 파운데이션 브러시
화장품/헤어,9900,0,9900,87,제모/데오드란트/슬리밍,[맨디스]제모패치7쌍 브라질리언 왁싱테이프 제모제왁스  패드
화장품/헤어,3990,0,3990,88,제모/데오드란트/슬리밍,홈플러스좋은상품_3중날휴대용면도기_10입
화장품/헤어,19400,0,19400,89,제모/데오드란트/슬리밍,네어 애플슈가왁스 300g
화장품/헤어,13900,0,13900,90,제모/데오드란트/슬리밍,세븐피엠 털업 제모크림 100ml
화장품/헤어,17800,0,17800,91,제모/데오드란트/슬리밍,셀프2in1왁싱기계 제모왁스 가열 브라질리언
화장품/헤어,18000,0,18000,92,제모/데오드란트/슬리밍,지지(GiGi) 올퍼포스 전신용 바디 왁싱 제모 허니왁스
화장품/헤어,18500,0,18500,93,제모/데오드란트/슬리밍,티아라 코털왁싱 키트
화장품/헤어,6840,5,7200,94,제모/데오드란트/슬리밍,[바디네이처][바디네이처] 왁스스트립 로터스플라워 (팔 다리용)
화장품/헤어,17800,0,17800,95,제모/데오드란트/슬리밍,400g SPA탈모제 핫 하드 필름 바디 제모왁싱 꿀 풍미
화장품/헤어,84150,15,99000,85,향수,[입생로랑]리브르 오 드 빠르펭 30ml
화장품/헤어,28800,0,28800,86,향수,[페라리]페라리 라이트 에센스 EDT 125ml/추가금x
화장품/헤어,54150,5,57000,87,향수,[아쿠아디파르마][아쿠아디파르마] 아쿠아 디 파르마 미르토 디 파나레아 오 드 뚜왈렛 30ml
화장품/헤어,58320,19,72000,88,향수,[프레쉬(뷰티)](신세계강남점)헤스페리데스 자몽 향수 30ml 세트 (+향수미니어처2종)
화장품/헤어,19000,0,19000,89,향수,돈을부르는 남성향수 남자향수 프랑스정품/무료샘플
화장품/헤어,293220,19,362000,90,향수,[메종프란시스커정](신세계강남점)바카라 루쥬 540 EDP 70ml
화장품/헤어,13900,0,13900,91,향수,(명품향수)아덴外 버버리/불가리/페라가모 향수특가
화장품/헤어,50830,15,59800,91,샴푸/헤어에센스/스타일링,뉴 프리미엄 TS샴푸 패키지 (59)
화장품/헤어,49000,0,49000,92,샴푸/헤어에센스/스타일링,[Loma][로마(P)] [로마샴푸] 너리싱 샴푸 1000mL
